pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003
0.03999999910593033;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999989718198776;0.0;0.0;0.0;0.0;9.8100004196167;80.08641547165563;46.08052747550425;57.122069837592385;91.22710913061798;0.1996960994583556;0.1562052645196489;-0.18653700795390488;0.0002619791757407762;-2.9329521290207093e-05;-0.0004352274863633489;-0.00018183700740337372;-0.00014996800746303052;0.00010288297198712826;0.09999989718198776;0.0;0.0;-0.2074989527463913;0.10791139304637909;9.679984092712402;80.08641547165563;46.08052747550425;57.122069837592385;91.22710913061798
0.05000000074505806;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000012069940567;0.0;0.0;2.2351741790771484e-06;0.0;9.8100004196167;80.09326907032188;46.088509472090045;57.118096813800044;91.23486887100923;0.1812776519589193;-0.22791515039911284;0.16377830139907826;3.065358527553663e-05;0.0002194877885696164;-0.0004199569129591105;4.306067057768814e-05;-0.0002580962609499693;-9.328774467576295e-05;0.10000012069940567;0.0;0.0;-0.016056004911661148;-0.02271467261016369;9.79965877532959;80.09326907032188;46.088509472090045;57.118096813800044;91.23486887100923
0.05999999865889549;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999989718198776;0.0;0.0;-2.2351741790771484e-06;0.0;9.8100004196167;80.10012333101191;46.096492255888265;57.114125264513056;91.24262904745136;9.441957376722654e-05;0.0632781605858289;-0.19523341662936786;0.00019970853790480928;-0.0002789070490055896;-3.8545700531509216e-05;3.25200344377663e-05;0.00017282000044360757;0.00015285747940652072;0.10000034421682358;0.0;0.0;0.011088459752500057;0.005943395663052797;9.852465629577637;80.10012333101191;46.096492255888265;57.114125264513056;91.24262904745136
0.0716666653752327;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;0.9999989867210388;0.0;9.8100004196167;80.10812080498138;46.10580649805635;57.10949365436622;91.2516831376053;0.21865498564184752;0.020914891677259597;0.21039971128498963;-0.0001277696933870344;6.593798214343042e-05;0.0004977677419116522;-0.00017189954814966768;0.00012895277177449316;8.221245479944628e-06;0.20000024139881134;0.0;0.0;1.034380316734314;0.06190234050154686;9.735361099243164;80.10812080498138;46.10580649805635;57.10949365436622;91.2516831376053
0.09166666865348816;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.20000024139881134;0.0;0.0;4.470348358154297e-06;0.0;9.8100004196167;80.12183285545106;46.121776260020034;57.10155842290532;91.2672058149789;-0.05903858035097345;-0.1791954989677001;0.08715561176371336;-3.833046202541669e-05;-0.00027018435691584955;0.0002471167384931342;-4.342699685366824e-05;-0.0004226175369694829;9.026334737427533e-05;0.19999979436397552;0.0;0.0;0.09983110427856445;0.09659051895141602;9.643425941467285;80.12183285545106;46.121776260020034;57.10155842290532;91.2672058149789
0.11166666448116302;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;-4.470348358154297e-06;0.0;9.8100004196167;80.13554755118467;46.137749164024875;57.09362909459201;91.28273023470277;-0.026334827025520063;-0.14766993948705592;-0.07109967877926034;-0.00010027807508809781;0.00029713687170266343;-0.0009981039210105402;0.00014309847028926015;0.000156921218149364;-1.9774473912548274e-05;0.19999979436397552;0.0;0.0;-0.05644122511148453;-0.14191009104251862;9.66987419128418;80.13554755118467;46.137749164024875;57.09362909459201;91.28273023470277
0.1316666603088379;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;0.0;0.0;9.8100004196167;80.14926489082433;46.153725206808716;57.08570567188617;91.29825639588806;0.2603499735552791;-0.1041848729815601;-0.3019469921943789;0.0006568025749871215;0.0005689445494760513;-7.144739282918862e-05;9.497319115325809e-05;0.0003086321521550417;0.00015665647515561432;0.19999979436397552;0.0;0.0;-0.10667920857667923;-0.07464845478534698;9.86837387084961;80.14926489082433;46.153725206808716;57.08570567188617;91.29825639588806
0.15166667103767395;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.20000068843364716;0.0;0.0;8.940696716308594e-06;0.0;9.8100004196167;80.16298487301273;46.1697043851132;57.07778815724722;91.31378429764654;0.06071697178659871;0.0321699827252327;-0.0897527202945374;0.000540880877178175;-9.865146831555386e-05;0.0007111551781494075;0.00023988708562683314;0.0003652842133305967;7.30148094589822e-05;0.19999979436397552;0.0;0.0;-0.1358703374862671;-0.1095556691288948;9.804126739501953;80.16298487301273;46.1697043851132;57.07778815724722;91.31378429764654
0.17166666686534882;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;-8.940696716308594e-06;0.0;9.8100004196167;80.17670749639332;46.185686695683906;57.069876553134094;91.32931393909031;0.20541489389936668;0.15231122973632402;0.08430187272872648;2.3157957689654076e-05;-0.0003912118587969247;0.00027792626030253024;1.7216227206517942e-05;0.00026287592481821775;-0.00012071501987520605;0.19999979436397552;0.0;0.0;0.016807155683636665;-0.04756663739681244;9.753384590148926;80.17670749639332;46.185686695683906;57.069876553134094;91.32931393909031
0.19166666269302368;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;0.0;0.0;9.8100004196167;80.19043275961016;46.201672135270215;57.06197086200527;91.34484531933215;0.20212584432019387;-0.13914750011855886;-0.14809800061526895;0.0002538255177312345;0.00014428527597686066;-0.0005656096900469961;0.00013596759526990354;0.00019663733837660402;0.00011888791050296277;0.19999979436397552;0.0;0.0;-0.030764590948820114;-0.0716630220413208;9.854345321655273;80.19043275961016;46.201672135270215;57.06197086200527;91.34484531933215
0.21166667342185974;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.20000068843364716;0.0;0.0;8.940696716308594e-06;0.0;9.8100004196167;80.20416066130798;46.21766070062543;57.054071086318736;91.36037843748524;0.09722553815466614;0.14833564401583443;-0.22718568591045274;0.0003371699161816083;-0.00035028225211307395;0.00036106140593686423;3.3578824513824657e-05;-4.049624112667516e-05;0.0003785142907872796;0.20000068843364716;0.0;0.0;-0.02333172596991062;0.01616697385907173;9.81400203704834;80.20416066130798;46.21766070062543;57.054071086318736;91.36037843748524
0.2316666692495346;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.19999979436397552;0.0;0.0;-8.940696716308594e-06;0.0;9.8100004196167;80.2178912001322;46.23365238850666;57.04617722853202;91.37591329266327;0.31504398406671624;0.10579167486584895;-0.0069214807994339095;0.0001291864011572579;-0.0003422130114861202;-9.393449846591125e-05;4.359881131676957e-05;-0.00022086336684878916;-0.00025741648278199136;0.2999996840953827;0.0;0.0;-0.08655474334955215;0.02123580500483513;9.668866157531738;80.2178912001322;46.23365238850666;57.04617722853202;91.37591329266327
0.25999999046325684;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.999998927116394;0.0;9.8100004196167;80.23734730840805;46.25631261851527;57.03500439841799;91.39792397588766;0.626785579331705;-0.24785892365691312;-0.019214908916481713;0.00030872059659869586;-2.4435674236927254e-05;0.0006883728782687012;-7.964853284647688e-05;0.00011345280654495582;-9.377338574267924e-05;0.2999996840953827;0.0;0.0;0.9162943959236145;-0.06845293194055557;9.870687484741211;80.23734730840805;46.25631261851527;57.03500439841799;91.39792397588766
0.28999999165534973;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.0;0.0;9.8100004196167;80.25795365511827;46.28031261645185;57.02318730154532;91.42123320019175;0.38178912349772964;-0.10994911194445979;-0.006176337836997511;0.00037036621692107123;-2.9221390808813378e-05;0.00017210223331203165;-0.00017351374845020473;-5.4836673371028155e-05;0.0002234817948192358;0.2999996840953827;0.0;0.0;0.05964558571577072;-0.033140551298856735;9.834908485412598;80.25795365511827;46.28031261645185;57.02318730154532;91.42123320019175
0.3199999928474426;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.0;0.0;9.8100004196167;80.27856592344017;46.304319611578464;57.01138354159352;91.44454632500256;0.5351679720868534;0.15470437311132165;-0.02657962813569509;-0.0003982376526261205;0.00020129309633445928;-0.0007158266771616747;0.0003363753785379231;-3.558006210369058e-05;0.00023806499666534364;0.2999996840953827;0.0;0.0;-0.017893174663186073;-0.2866383194923401;9.826750755310059;80.27856592344017;46.304319611578464;57.01138354159352;91.44454632500256
0.3499999940395355;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.0;0.0;9.8100004196167;80.29918410881362;46.328333593017426;56.9995931268482;91.46786334733768;0.5610775800106176;0.07587585138535097;0.09945834374140726;-0.0005906146460361956;0.00017702079524732354;0.00035401649650206263;0.0002668677770998329;-0.00038494609179906547;0.00011200654989806935;0.2999991476535797;0.0004999976372346282;0.0;0.031144406646490097;-0.17013829946517944;9.767388343811035;80.29918410881362;46.328333593017426;56.9995931268482;91.46786334733768
0.37999990582466125;-4.999986049369909e-05;0.0;0.0;-0.0;-0.006666666828095913;0.0;0.0;-0.10148735344409943;0.2999994456768036;0.0004999989760108292;0.0;6.423683953471482e-05;-0.014999842271208763;9.8100004196167;80.31984058197469;46.35235373346111;56.987854101677286;91.49121171294851;0.43774752625379304;0.013440973710984907;-0.2773380252493896;0.0002837321832942012;-0.000258317477468998;-0.006309966027714756;-0.00023282654001377523;-6.615620804950595e-05;-0.10176710784435272;0.2999991178512573;0.0004999927477911115;0.0;-0.25759488344192505;0.0231278408318758;9.871721267700195;80.31984058197469;46.35235373346111;56.987854101677286;91.49121171294851
0.4099980294704437;-0.00037499217432923615;0.0;0.0;-0.0;-0.01666666567325592;0.0;0.0;-0.10148735344409943;0.3000008165836334;0.00050002196803689;0.0;0.00021388696040958166;-0.029998963698744774;9.8100004196167;80.3406801009256;46.376375350873296;56.97633818042583;91.51471391025106;0.23763219913311834;-0.006996846908007568;0.163666703614186;-0.00033554947275362323;7.173658712057912e-05;-0.017074719001245176;7.192705379566178e-05;0.00016686442540958524;-0.10126610845327377;0.2999986708164215;0.000499978254083544;0.0;0.04517294093966484;0.0781170129776001;9.882306098937988;80.3406801009256;46.376375350873296;56.97633818042583;91.51471391025106
