4.87164;-14.0997;-20.0934;0.201634;-0.123688;-0.067227;-1.68143;-14.9704;-20.3233;0.00119246;0.182768;0.157461;7.57189;-3.64281;-20.3722;0.132142;-0.0787592;0.0313583;
5.01143;-14.1352;-20.0697;0.154761;-0.0919409;-0.149918;-1.53988;-14.9601;-20.3425;0.0507684;0.191685;0.141337;7.37507;-4.25699;-20.352;0.161862;-0.0782476;0.0154184;
5.16088;-14.1573;-20.0415;0.171668;-0.111952;-0.159284;-1.39575;-14.9302;-20.3721;0.055971;0.188455;0.173708;7.24748;-5.89485;-20.253;0.137132;-0.093847;0.0201447;
5.28412;-14.168;-19.9489;0.297658;-0.192186;-0.0771642;-1.17857;-14.9964;-20.2906;0.0327806;0.0143505;0.100804;7.54493;-5.62117;-20.2225;0.107925;-0.0978815;0.0220611;
5.41692;-14.1971;-19.8743;0.196059;-0.256109;-0.124581;-17.1872;10.7282;-20.3552;0.0795548;0.0355064;-0.069405;6.77631;-6.04967;-20.2486;0.106961;-0.0751444;0.0100221;
5.49011;-14.0846;-19.5456;0.110124;-0.280203;-0.151913;-32.9331;-22.1593;-20.9445;0.0031554;-0.0542431;0.00665581;6.8566;-6.68846;-20.2586;0.1139;-0.0590813;0.00269491;
5.60409;-14.0632;-19.4384;0.103184;-0.413632;-0.0541938;-32.7921;-22.162;-20.9324;0.0296039;-0.0811424;-0.0193095;7.75521;-5.65023;-20.259;0.0927537;-0.0566108;0.0195239;
5.73526;-13.9043;-19.3262;0.229297;-0.39984;0.0896973;-28.4697;9.6076;-19.6696;0.0764333;0.0689683;-0.0363927;8.24097;-4.15419;-20.2982;0.0899832;-0.0478807;0.0327326;
5.88343;-14.0612;-19.3133;0.159789;-0.44131;-0.0435775;-12.1787;19.5341;-19.0268;-0.0410613;-0.0501411;-0.0401329;8.44423;-2.64774;-20.2701;0.0549776;-0.0546096;0.0690125;
6.01682;-14.067;-19.2559;0.15974;-0.447452;-0.0277487;-12.0263;19.5294;-19.017;-0.0164232;-0.0702491;0.00341482;8.77754;-3.44915;-20.2176;0.0337922;-0.0638469;0.0814331;
6.15017;-14.0664;-19.1828;0.154651;-0.433234;-0.0394991;6.41724;-22.1454;-19.2629;-0.0626743;0.00326;-0.0210682;8.5832;-4.0365;-20.1875;0.0374974;-0.0541562;0.075023;
6.36385;-14.1705;-19.3397;0.154971;-0.202136;-0.0191637;6.5612;-22.142;-19.2708;-0.0518852;0.00532764;-0.025573;9.11385;-4.08322;-20.1721;0.0361415;-0.0450794;0.0668143;
0.109007;-15.069;-20.7556;0.158362;0.271507;0.0311243;6.71355;-22.1458;-19.2792;-0.0883706;0.0546697;0.00659307;9.65174;-3.163;-20.1909;0.0235801;-0.0475587;0.077304;
0.248909;-15.0306;-20.7343;0.0957862;0.230165;0.0250418;-27.5719;9.59252;-19.736;0.104552;0.0654373;0.00654457;8.37568;-4.27924;-20.1382;0.0595094;-0.0568088;0.0290664;
0.399331;-15.0345;-20.7622;0.107882;0.22459;0.0204056;-27.4285;9.59887;-19.7448;0.0770756;0.0430347;0.0202702;8.60755;-3.88962;-20.1446;0.0388412;-0.0499084;0.0492414;
0.543493;-15.0338;-20.7947;0.118613;0.231916;0.0211413;-27.2826;9.59811;-19.7612;0.0827721;0.0827547;0.0082177;8.05539;-4.43301;-20.1464;0.0419151;-0.0400955;0.0300556;
0.683922;-15.027;-20.8356;0.0994085;0.263976;0.0263153;-27.138;9.60478;-19.7757;0.136056;0.0902879;2.18967e-05;8.54532;-6.05808;-20.048;0.0496873;-0.0615953;-0.0056903;
0.869175;-15.034;-20.5812;-0.00074744;0.0906458;-0.043336;-26.9778;9.62007;-19.7899;0.0524101;0.0989082;0.0715151;9.18471;-4.80351;-19.9488;0.0390597;-0.0924191;-0.00436389;
1.00976;-15.0459;-20.5941;0.03425;0.0616491;-0.0378929;-26.8286;9.63108;-19.7972;0.044578;0.0534154;0.0989845;9.31912;-4.97891;-19.9268;0.0394079;-0.0920454;-0.00528005;
1.16017;-15.0482;-20.5957;0.00537035;0.0292295;-0.0509202;-26.6827;9.64603;-19.7937;0.0738134;-0.00648594;0.111389;8.45282;-6.31303;-19.8899;0.0518069;-0.0896826;-0.0305289;
15.1346;5.24186;-19.4138;-0.154498;-0.450374;0.27036;-26.5174;9.6568;-19.8144;0.0293045;0.0611515;0.0498854;7.92331;-6.04097;-19.9004;0.0635004;-0.0850676;-0.0304441;
15.2604;5.27418;-19.3523;-0.17935;-0.484632;0.229997;-26.3984;9.68476;-19.791;0.0236997;-0.00569963;0.125105;8.5269;-6.92229;-19.8783;0.0497566;-0.0773561;-0.0410626;
15.3862;5.29957;-19.2847;-0.198022;-0.528933;0.229539;-26.246;9.70806;-19.7882;-0.0040523;-0.0529678;0.136974;9.40607;-9.25442;-19.7678;0.0510734;-0.104513;-0.0753724;
15.5102;5.32049;-19.2028;-0.181973;-0.550244;0.205818;-26.1012;9.72358;-19.7851;0.00113645;-0.0270352;0.0827809;9.82591;-8.84051;-19.685;0.0538391;-0.118433;-0.0720857;
15.6587;5.38384;-19.1506;-0.14088;-0.491745;0.267654;-24.5235;3.00697;-19.8566;0.0743129;-0.0149968;0.0208171;9.15625;-6.54498;-19.6302;0.0436329;-0.133676;-0.0266324;
15.8296;5.5428;-19.2274;-0.168859;-0.310414;0.40851;-24.362;3.01254;-19.8561;0.0779269;-0.00240711;0.0306739;8.34813;-6.08689;-19.6294;0.0474128;-0.0993517;-0.0135861;
15.9758;5.77768;-19.4687;-0.282363;-0.221127;0.414438;-7.54108;-0.703281;-21.0664;-0.00346106;0.0606243;-0.067757;7.82437;-4.73237;-19.7392;0.0362343;-0.0928912;0.00984662;
16.1158;5.83941;-19.45;-0.285254;-0.186576;0.437786;-10.185;16.713;-20.5193;-0.00207492;-0.0646105;-0.0170901;6.38159;-2.56816;-19.6888;0.0289197;-0.100403;0.0269283;
12.6124;-3.62323;-19.9364;0.0470073;0.0595917;0.023057;-11.6543;17.2136;-19.5227;0.0232308;0.0177186;-0.00646519;6.52106;0.255583;-19.8637;0.0125693;-0.0865353;0.0243653;
16.3966;5.95476;-19.4007;-0.300195;-0.190953;0.390578;-9.873;16.7211;-20.4877;-0.00394112;-0.0788784;-0.00197298;4.86477;0.440705;-19.9248;0.0362927;-0.0466383;-0.00750587;
16.5228;6.007;-19.374;-0.287571;-0.178674;0.386957;-9.71503;16.7247;-20.4743;-0.00788985;-0.0809741;0.0386725;5.01123;0.430796;-19.8377;0.0476643;-0.0400738;-0.0179192;
16.6563;6.06525;-19.3592;-0.250625;-0.18794;0.366856;-9.56334;16.7282;-20.4688;-0.0154114;-0.0615426;0.0381768;4.80427;0.423625;-19.8456;0.0224041;-0.0459471;0.0130369;
17.2555;4.78296;-20.1458;0.112072;-0.225263;0.0198375;-9.42078;16.7241;-20.4597;-0.0190358;-0.0885287;0.0326661;1.86602;-2.78776;-19.8803;0.0387459;-0.0299927;-0.0139911;
-30.478;8.84661;-19.1939;-0.0405786;-0.0495266;0.0536077;-9.25724;16.7199;-20.4515;-0.0139928;-0.0653307;-0.0269987;0.27081;-0.27494;-19.9611;0.0391186;-0.0283428;-0.00791633;
-30.3263;8.86203;-19.1802;-0.0220547;-0.10244;0.0614217;-9.11653;16.7034;-20.4397;0.0343968;-0.0938906;-0.0721284;0.947681;-2.50419;-19.9978;0.0680676;-0.0320068;-0.0410916;
-19.8143;29.9336;-20.2875;-0.0112457;-0.00989728;0.00297831;-8.97591;16.6859;-20.4309;0.0345142;-0.0935187;-0.0960417;1.4301;5.3079;-19.851;0.0150316;-0.0436134;0.0302531;
-19.6626;29.9385;-20.2805;-0.00146585;-0.0286594;0.0316904;-2.95624;13.6522;-20.7835;-0.0139787;-0.000216931;0.0289846;-3.43824;13.8423;-19.8966;-0.0163796;-0.0405622;0.0333446;
10.6519;28.759;-20.6921;-0.0738276;-0.0694021;0.0272791;-2.81203;13.6627;-20.7724;-0.0233422;-0.0142009;0.0505348;-4.8682;13.0886;-19.9482;-0.0116636;-0.0430098;0.035949;
10.809;28.7669;-20.6967;-0.0318606;-0.0342851;0.0120808;3.04125;17.5215;-19.0576;0.103801;-0.0755919;-0.12631;-3.56412;13.6047;-19.8999;-0.0180954;-0.0440835;0.039982;
-2.76464;-10.4327;-20.9212;-0.011959;-0.0163279;-0.00275667;-9.01271;11.4793;-20.1585;-0.0438403;-0.0775561;0.000155829;-4.05796;15.8575;-19.9993;-0.0255624;-0.0635699;0.0319633;
-19.0585;29.9745;-20.2454;-0.0547668;-0.0598889;0.0706318;3.34018;17.4777;-19.0135;0.0648485;-0.154919;-0.179174;-1.57841;13.2151;-20.0558;-0.0294991;-0.0599795;0.0348632;
-21.7828;-1.98024;-19.0692;0.012459;0.0151836;0.0532254;3.48057;17.4602;-18.9889;0.0879075;-0.165307;-0.177208;-0.516682;11.8549;-20.1752;-0.0483318;-0.0635171;0.0436596;
-21.6351;-1.98398;-19.0762;-2.6938e-05;0.0236116;0.0474866;-8.57174;11.4756;-20.1214;-0.0414911;-0.094784;0.0675636;-0.762879;13.7598;-20.1949;-0.0476507;-0.05986;0.047363;
18.8204;5.20684;-20.8358;-0.0326399;-0.0572856;0.138768;-8.43229;11.4919;-20.1091;-0.0802173;-0.13004;0.0873039;1.06307;17.0207;-20.2504;-0.0562777;-0.0575934;0.0744291;
18.9717;5.22562;-20.8219;0.0103282;-0.0383331;0.147643;-6.52745;17.7325;-19.5559;-0.027886;0.0466888;-0.054605;-0.155062;15.7206;-20.1165;-0.0467065;-0.0606077;0.0686278;
-21.3265;2.94338;-19.8901;-0.0343483;0.102033;0.0247197;-6.37794;17.7211;-19.5604;-0.0626893;0.0097931;-0.0934928;-1.96053;14.2503;-19.9967;-0.046894;-0.0804716;0.0483925;
19.268;5.28188;-20.7908;-0.0640413;-0.0652431;0.196497;-6.22798;17.7069;-19.5521;-0.0788086;-0.0163121;-0.0599368;0.768314;13.8587;-20.0343;-0.0490699;-0.0962766;0.0676595;
19.4128;5.30883;-20.7949;-0.0320159;0.00494966;0.203172;-6.0807;17.7111;-19.5395;-0.104405;-0.0480255;-0.0554513;-2.84994;13.0664;-19.9597;-0.0285309;-0.102609;0.0392535;
19.5657;5.3442;-20.8019;-0.0299143;0.0293734;0.237419;-5.91266;17.6778;-19.549;-0.0717842;-0.0202384;-0.0247035;-2.8084;14.5512;-19.8901;-0.0403229;-0.0818987;0.0318;
