#pose_pure,x;pose_pure,y;pose_pure,z;pose_pure,yaw;pose_pure,pitch;pose_pure,roll;imu_pure,dtheta;imu_pure,dphi;imu_pure,dpsi;loch_doppler_pure,vx;loch_doppler_pure,vy;loch_doppler_pure,vz;imu_pure,ddx;imu_pure,ddy;imu_pure,ddz;Transponder;Transponder,003;Transponder,005;Transponder,006;pose_noisy,x;pose_noisy,y;pose_noisy,z;pose_noisy,yaw;pose_noisy,pitch;pose_noisy,roll;imu_noisy,dtheta;imu_noisy,dphi;imu_noisy,dpsi;loch_doppler_noisy,vx;loch_doppler_noisy,vy;loch_doppler_noisy,vz;imu_noisy,ddx;imu_noisy,ddy;imu_noisy,ddz;Transponder;Transponder,003;Transponder,005;Transponder,006
3,096357346;10,37070942;0;0;0;1,49333334;0;0;0,101487353;3,999975443;-0,006665622;0;0,002247069;0,399913609;9,81000042;198,3674916;182,7764212;348,8269024;135,7954387;3,244979524;10,42127203;0,019226019;5,96E-05;-0,000649275;1,492780288;-6,29E-05;-0,00028875;0,101656191;3,99997282;-0,00665531;0;0,070148468;0,394057781;9,77299881;198,3674916;182,7764212;348,8269024;135,7954387
3,125649452;10,76963425;0;0;0;1,50333333;0;0;0,101487353;3,999988079;-0,006657586;0;0,002791679;0,400067896;9,81000042;198,1498037;183,0547815;348,7898262;136,0278755;3,089691507;10,67604471;0,088945722;0,000330494;-3,39E-05;1,503618184;-0,000140435;-4,72E-05;0,101515591;4,000005722;-0,006670012;0;0,044754285;0,243297473;9,728382111;198,1498037;183,0547815;348,7898262;136,0278755
3,150951147;11,16883183;0;0;0;1,513333321;0;0;0,101487353;4,000000954;-0,006677486;0;0,002793339;0,39978981;9,81000042;197,9294329;183,3331669;348,7552136;136,263806;3,12805259;10,79423367;0,194838199;0,000117135;-0,000279051;1,512930098;-0,000150542;-0,000189514;0,101553217;3,999955177;-0,006669187;0;-0,114211276;0,486321896;9,895885468;197,9294329;183,3331669;348,7552136;136,263806
3,172259331;11,5682621;0;0;0;1,523333311;0;0;0,101487353;4,000010014;-0,006664139;0;0,002762955;0,400123566;9,81000042;197,7063925;183,6115495;348,723069;136,5031886;3,175429092;11,28092457;-0,290690473;-0,000263815;-0,000141091;1,524297663;0,000415044;-7,00E-05;0,101429746;3,999974966;-0,006672808;0;-0,127598837;0,627982318;9,793268204;197,7063925;183,6115495;348,723069;136,5031886
3,189572334;11,96788502;0;0;0;1,533333302;0;0;0,101487353;3,999962091;-0,006658501;0;0,002184202;0,400047421;9,81000042;197,4806957;183,8899016;348,6933961;136,7459814;2,871702663;12,15937319;0,023629545;0,000141488;-0,000326308;1,533772854;-6,89E-05;-6,09E-05;0,101309739;3,999993324;-0,006667235;0;0,009925629;0,468911827;9,899148941;197,4806957;183,8899016;348,6933961;136,7459814
3,202888489;12,36766243;0;0;0;1,543333292;0;0;0,092644848;4,000028133;-0,006664428;0;0,003324558;0,399926931;9,81000042;197,252356;184,1681956;348,6661985;136,9921419;3,077138741;12,36661045;-0,023728375;-0,000475003;-0,000173772;1,543499756;-0,000117473;4,22E-06;0,092454471;3,999953747;-0,006664211;0;0,213828191;0,213175431;9,751499176;197,252356;184,1681956;348,6661985;136,9921419
3,212206125;12,76755238;0;0;0;1,553333282;0;0;0,101487353;4,000035763;-0,006670022;0;0,002744156;0,399936885;9,81000042;197,0213871;184,4464039;348,6414797;137,2416276;3,387263462;12,89131952;0,127148293;-0,000350003;0,000132337;1,552584524;-0,000305732;0,000107519;0,101123862;3,999974251;-0,006655647;0;-0,048623964;0,435310245;9,795777321;197,0213871;184,4464039;348,6414797;137,2416276
3,217524529;13,1675148;0;0;0;1,563333392;0;0;0,101487346;3,999985456;-0,006669552;0;0,002164745;0,399998277;9,81000042;196,7878029;184,7244991;348,6192425;137,4943953;3,641300795;13,21159381;-0,235445489;0,000155387;0,00042524;1,563372091;-8,25E-05;-2,96E-05;0,101366043;4,000000477;-0,006655746;0;-0,089135736;0,39128089;9,712784767;196,7878029;184,7244991;348,6192425;137,4943953
3,218842983;13,56751156;0;0;0;1,573333383;0;0;0,101487353;3,999991894;-0,006671873;0;0,002731336;0,399965316;9,81000042;196,5516174;185,0024541;348,5994896;137,750402;3,330098174;13,90806357;0,317339604;-0,00038766;0,000433885;1,573124987;-0,000151672;0,000171333;0,101848908;3,999946117;-0,00667215;0;-0,1438611;0,507579744;9,794638634;196,5516174;185,0024541;348,5994896;137,750402
3,216161489;13,96750069;0;0;0;1,583333373;0;0;0,101487346;3,999997854;-0,006659665;0;0,002727462;0,400111258;9,81000042;196,312845;185,2802417;348,5822236;138,0096039;3,283412193;14,33787356;0,273574874;0,000304289;-0,000170509;1,582994261;-7,24E-05;-0,000283493;0,10166429;3,999961376;-0,006673483;0;0,19794482;0,381367654;9,767701149;196,312845;185,2802417;348,5822236;138,0096039
3,209480524;14,36744308;0;0;0;1,593333364;0;0;0,101487353;4,000002861;-0,006671822;0;0,00271751;0,39986822;9,81000042;196,0715;185,557835;348,5674463;138,2719573;3,335337503;14,31532811;-0,040430774;-0,000669216;-0,0001419;1,593429701;-6,48E-05;4,52E-05;0,101781838;4,000017643;-0,006669797;0;0,167340666;0,61352241;9,762576103;196,0715;185,557835;348,5674463;138,2719573
3,198800325;14,7672987;0;0;0;1,603333354;0;0;0,101487353;4,000007629;-0,006675712;0;0,002712678;0,399951369;9,81000042;195,8275972;185,8352071;348,5551598;138,5374181;3,019047595;14,91228259;-0,028101516;0,00069948;-0,000762442;1,603579015;3,24E-05;-7,02E-06;0,10145884;3,999983788;-0,00666881;0;-0,194227263;0,361288786;9,822716713;195,8275972;185,8352071;348,5551598;138,5374181
3,184122086;15,16702747;0;0;0;1,613333344;0;0;0,101487353;3,9999547;-0,006664902;0;0,002138491;0,40009886;9,81000042;195,5811514;186,1123314;348,5453654;138,8059421;3,342448479;15,10775116;0,11063672;0,000450813;0,000118134;1,613291292;0,000230123;-7,10E-06;0,101379924;4,000007153;-0,006656066;0;0,085397154;0,302646428;9,839448929;195,5811514;186,1123314;348,5453654;138,8059421
3,165447474;15,56659031;0;0;0;1,623333335;0;0;0,101487353;4,000015736;-0,006656957;0;0,003274722;0,400064945;9,81000042;195,3321777;186,3891812;348,5380643;139,0774847;3,019975049;15,63956116;-0,064188776;-5,12E-05;0,000588364;1,623564539;3,32E-05;0,000115678;0,101357222;3,999995232;-0,006657455;0;0,119115852;0,305513203;9,859531403;195,3321777;186,3891812;348,5380643;139,0774847
3,142778397;15,96594524;0;0;0;1,633333325;0;0;0,101487353;3,999959946;-0,006665541;0;0,002108545;0,399905741;9,81000042;195,0806913;186,6657303;348,5332574;139,3520011;3,251344906;15,85247874;-0,235491718;2,60E-06;-1,94E-05;1,632168477;5,80E-05;5,29E-05;0,101393469;3,999934673;-0,006667293;0;0,060644515;0,465256035;9,894388199;195,0806913;186,6657303;348,5332574;139,3520011
3,116116762;16,36505508;0;0;0;1,643333316;0;0;0,101487353;4,000017643;-0,006671224;0;0,003243554;0,399929166;9,81000042;194,8267078;186,9419523;348,5309454;139,6294465;2,96560391;16,65807675;0,21349579;-0,000412268;-0,000710914;1,643306411;-9,84E-05;1,26E-05;0,10137026;4,000068665;-0,006669675;0;0,14190571;0,281544536;9,696554184;194,8267078;186,9419523;348,5309454;139,6294465
3,085465431;16,76387596;0;0;0;1,653333306;0;0;0,092644848;3,999960661;-0,006654512;0;0,002098526;0,400158882;9,81000042;194,5702428;187,2178212;348,5311284;139,9097758;3,092888731;16,77567473;0,060523036;-7,00E-05;5,40E-05;1,653675858;0,000440589;-0,000147309;0,092751674;3,999908209;-0,006667598;0;0,064983696;0,561090708;9,716531754;194,5702428;187,2178212;348,5311284;139,9097758
3,050827503;17,16237259;0;0;0;1,663333297;0;0;0,101487353;3,999958277;-0,006652337;0;0,00264175;0,400007814;9,81000042;194,3113121;187,4933109;348,5338065;140,1929438;3,285277457;17,20680828;-0,030884215;-0,000216655;-0,000259699;1,663525218;-3,96E-05;0,000227252;0,101526879;3,999930143;-0,006665022;0;-0,039058845;0,423892945;9,919784546;194,3113121;187,4933109;348,5338065;140,1929438
3,012206554;17,5605011;0;0;0;1,673333287;0;0;0,101487353;3,999894857;-0,006664846;0;0,002029466;0,39986074;9,81000042;194,0499319;187,7683957;348,5389794;140,478905;2,980661918;17,68974092;0,051142086;0,000286979;-0,000100699;1,673460172;-0,000102451;0,000319298;0,101628125;4,000001431;-0,006663922;0;0,008282088;0,557111263;9,763471603;194,0499319;187,7683957;348,5389794;140,478905
2,969606161;17,95822525;0;0;0;1,683333278;0;0;0,101487353;4,000001907;-0,006669258;0;0,0037375;0,399935365;9,81000042;193,7861183;188,0430498;348,5466463;140,7676139;2,935095955;17,71782966;-0,196192136;-0,000275502;7,25E-05;1,683670394;0,000293655;0,000151711;0,101722151;4,000091076;-0,0066672;0;0,015847504;0,491746634;9,608031273;193,7861183;188,0430498;348,5466463;140,7676139
2,923030853;18,35550308;0;0;0;1,693333387;0;0;0,101487353;4,000047684;-0,006681317;0;0,003123344;0,399869621;9,81000042;193,519888;188,3172478;348,5568065;141,0590249;3,064850927;18,25075791;0,116565572;-0,000229019;-0,00071906;1,693664391;-0,000253432;0,000118777;0,101186447;4,000076294;-0,006671872;0;-0,029844549;0,323886484;9,838391304;193,519888;188,3172478;348,5568065;141,0590249
2,872484922;18,75229454;0;0;0;1,703333378;0;0;0,101487353;3,999921799;-0,006651726;0;0,001412109;0,400290638;9,81000042;193,2512576;188,5909643;348,5694585;141,3530922;2,716693711;19,1652771;-0,338319447;-0,000563937;-1,34E-05;1,703095793;-0,000186756;0,000146;0,101304933;3,999993801;-0,006675704;0;0,044067759;0,395506024;9,979061127;193,2512576;188,5909643;348,5694585;141,3530922
2,817973852;19,14856148;0;0;0;1,713333368;0;0;0,101487353;3,999960184;-0,006662551;0;0,003047702;0,399873912;9,81000042;192,980244;188,864174;348,584601;141,6497699;2,866101137;19,40530198;0,117732739;2,47E-05;8,42E-05;1,713710407;-0,000126575;-4,53E-05;0,101542488;4,000023365;-0,006666144;0;-0,141097069;0,326920629;9,745910645;192,980244;188,864174;348,584601;141,6497699
2,759502888;19,54426384;0;0;0;1,723333359;0;0;0,101487353;4,000052452;-0,006669057;0;0,003587659;0,39992097;9,81000042;192,7068642;189,136852;348,6022321;141,9490121;2,546551745;19,38074049;-0,05460965;-0,000476726;-4,93E-05;1,723511933;-0,000207305;1,90E-05;0,101707749;4,000016689;-0,006673662;0;0,056163825;0,33315751;9,914951324;192,7068642;189,136852;348,6022321;141,9490121
2,69707799;19,93935966;0;0;0;1,733333349;0;0;0,101487353;3,999968052;-0,006660057;0;0,001824242;0,400085211;9,81000042;192,4311357;189,4089732;348,6223496;142,2507728;2,497568364;20,06225721;0,02653294;-0,000316841;0,000183178;1,733749983;-0,000199904;-0,000181894;0,101351;3,99990201;-0,00665576;0;0,110822931;0,465168029;9,789355278;192,4311357;189,4089732;348,6223496;142,2507728
2,630705118;20,33381462;0;0;0;1,74333334;0;0;0,101487353;4,000048637;-0,006671116;0;0,003471868;0,399876207;9,81000042;192,1530759;189,680513;348,6449511;142,5550059;2,61392459;20,33483254;-0,01306419;-0,000159131;0,000159523;1,743248581;-0,000168158;0,000251035;0,101434186;4,000045776;-0,006688643;0;-0,00720546;0,44334808;9,896697044;192,1530759;189,680513;348,6449511;142,5550059
2,560391188;20,72758293;0;0;0;1,75333333;0;0;0,101487353;3,99995327;-0,00665492;0;0,001713568;0,400156826;9,81000042;191,8727026;189,9514467;348,6700338;142,8616653;2,656104178;21,20842004;-0,193451782;-0,000276628;-0,000342117;1,75257493;0,000124037;-0,000141907;0,10193491;4,000049114;-0,006682492;0;0,073543511;0,316110522;9,693222046;191,8727026;189,9514467;348,6700338;142,8616653
2,486143112;21,12063026;0;0;0;1,763333321;0;0;0,092644848;4,000020027;-0,006667892;0;0,003331597;0,399855644;9,81000042;191,5900336;190,2217498;348,6975947;143,1707049;2,298642105;21,37713288;0,078047723;0,000221216;-0,000333626;1,76368929;-2,82E-05;4,28E-05;0,092585132;3,999973059;-0,006659262;0;0,061717134;0,423693478;9,828832626;191,5900336;190,2217498;348,6975947;143,1707049
2,407968521;21,51291466;0;0;0;1,773333311;0;0;0,101487353;3,999908447;-0,006655836;0;0,001552189;0,400112569;9,81000042;191,3050872;190,4913982;348,7276305;143,4820784;2,594523717;21,64967009;0,219614608;0,000133699;0,000682779;1,773486848;-0,000264872;0,000276871;0,101415813;3,999943972;-0,006652429;0;0,016700188;0,475726396;9,688557625;191,3050872;190,4913982;348,7276305;143,4820784
2,325874805;21,90439796;0;0;0;1,783333302;0;0;0,101487353;3,999961376;-0,00665387;0;0,003195144;0,400000513;9,81000042;191,0178817;190,7603677;348,7601375;143,7957396;2,304386376;21,96138483;0,02803391;-0,000107273;-0,000260425;1,783465358;5,66E-05;-7,87E-05;0,101564139;3,999913692;-0,006644696;0;-0,14759022;0,598694623;9,894587517;191,0178817;190,7603677;348,7601375;143,7957396
2,239870548;22,29504204;0;0;0;1,793333292;0;0;0,101487353;4,00005722;-0,006679523;0;0,00362535;0,399729639;9,81000042;190,7284357;191,0286342;348,7951118;144,1116425;2,325092772;22,43143321;0,310896167;0,00072235;0,000351479;1,793636011;-0,000244973;2,74E-05;0,101523414;3,999913692;-0,006647928;0;-0,040996578;0,421124756;9,928567886;190,7284357;191,0286342;348,7951118;144,1116425
2,149964333;22,68480492;0;0;0;1,803333282;0;0;0,101487353;3,999976158;-0,006663416;0;0,001856573;0,400156796;9,81000042;190,436768;191,296174;348,8325491;144,4297406;2,189025747;22,695854;-0,157821458;0,000493043;-0,000156759;1,803000387;-1,39E-05;0,00032104;0,101396121;4,00001955;-0,006667557;0;0,005073698;0,395782411;9,910194397;190,436768;191,296174;348,8325491;144,4297406
2,056164742;23,07365036;0;0;0;1,813333273;0;0;0,101487353;4,000052452;-0,006678705;0;0,003430014;0,399834752;9,81000042;190,1428976;191,5629634;348,8724449;144,749988;2,188398573;23,16362167;0,115674731;8,31E-05;0,000246899;1,813367802;-0,000190293;0,000200874;0,101430371;4,000051498;-0,006675427;0;0,051146653;0,511960685;9,887571335;190,1428976;191,5629634;348,8724449;144,749988
1,958481669;23,46153831;0;0;0;1,823333383;0;0;0,101487353;4,000060558;-0,006682768;0;0,002745483;0,399954617;9,81000042;189,8468438;191,828979;348,9147944;145,0723384;2,06761862;23,26139176;-0,128691941;0,000469867;0,00036953;1,823384098;-0,000123913;6,32E-06;0,101480454;4,000039101;-0,006677026;0;0,185592368;0,492398262;9,745326996;189,8468438;191,828979;348,9147944;145,0723384
1,856924653;23,84842873;0;0;0;1,833333373;0;0;0,101487353;4;-0,006669611;0;0,002064006;0,40012762;9,81000042;189,5486259;192,0941973;348,9595924;145,3967457;1,918116257;24,10932111;-0,021722353;-0,000881405;-0,000380555;1,832816177;-9,27E-05;0,000257108;0,101276025;4,000027657;-0,006671661;0;-0,011594309;0,420254439;9,732226372;189,5486259;192,0941973;348,9595924;145,3967457
1,751503825;24,23428535;0;0;0;1,843333364;0;0;0,101487353;3,999982119;-0,006663885;0;0,00248923;0,400047272;9,81000042;189,2482637;192,3585953;349,0068335;145,7231638;1,721438519;24,12790438;0,032348565;-0,000215022;-0,000299965;1,843301734;-2,67E-05;-0,000132019;0,101490818;4,000003338;-0,006665177;0;-0,043842576;0,418352723;9,854478836;189,2482637;192,3585953;349,0068335;145,7231638
1,642229795;24,61906815;0;0;0;1,853333354;0;0;0,101487353;4,000004768;-0,006669788;0;0,002893284;0,399929166;9,81000042;188,9457769;192,62215;349,0565121;146,0515468;1,61279752;25,00368529;0,046500181;-1,31E-05;-2,35E-05;1,853805824;0,000152577;-3,14E-05;0,101550512;3,999990463;-0,006663202;0;0,011442715;0,447599113;9,814548492;188,9457769;192,62215;349,0565121;146,0515468
1,529113531;25,00273895;0;0;0;1,863333344;0;0;0,101487353;3,999956131;-0,006658379;0;0,002179183;0,400104582;9,81000042;188,6411858;192,8848384;349,108622;146,3818487;1,529078535;25,00664466;-0,020250175;-9,70E-05;-0,000314154;1,862864834;-0,000102568;-0,000229316;0,101162806;4,000020504;-0,006670998;0;-0,026920693;0,293921441;9,855314255;188,6411858;192,8848384;349,108622;146,3818487
